"year","month","day","hour","temperature","precipitation","windspeed"
2015,1,1,15,39,0,8.1
2015,1,1,16,39,0,11.5
2015,1,1,17,39,0,6.9
2015,1,1,18,39,0,NA
2015,1,1,19,37.9,0,6.9
2015,1,1,20,37.9,0,9.2
2015,1,1,21,37.9,0,8.1
2015,1,1,22,37.9,0,10.4
2015,1,1,23,37,0,10.4
2015,1,2,0,37.9,0,8.1
2015,1,2,1,37,0,8.1
2015,1,2,2,37,0,6.9
2015,1,2,3,37,0,NA
2015,1,2,4,36,0,3.5
2015,1,2,5,36,0,8.1
2015,1,2,6,36,0,4.6
2015,1,2,7,36,0,6.9
2015,1,2,8,37.9,0,5.8
2015,1,2,9,39,0,8.1
2015,1,2,10,41,0,NA
2015,1,2,11,39.9,0,11.5
2015,1,2,12,41,0,10.4
2015,1,2,13,42.1,0,9.2
2015,1,2,14,42.1,0,NA
2015,1,2,15,42.1,0,8.1
2015,1,2,16,41,0,9.2
2015,1,2,17,39.9,0,6.9
2015,1,2,18,39.9,0,10.4
2015,1,2,19,37.9,0,5.8
2015,1,2,20,37.9,0,4.6
2015,1,2,21,37,0,4.6
2015,1,2,22,36,0,3.5
2015,1,2,23,35.1,0,4.6
2015,1,3,0,35.1,0,6.9
2015,1,3,1,34,0,NA
2015,1,3,2,35.1,0,5.8
2015,1,3,3,35.1,0,6.9
2015,1,3,4,34,0,5.8
2015,1,3,5,34,0,5.8
2015,1,3,6,34,0,5.8
2015,1,3,7,34,0,9.2
2015,1,3,8,35.1,0,6.9
2015,1,3,9,36,0,3.5
2015,1,3,10,37,0,8.46666666666667
2015,1,3,11,37.9,0,4.6
2015,1,3,12,36.3333333333333,0.01,8.06666666666667
2015,1,3,13,35.0333333333333,0.04,8.1
2015,1,3,14,34,0.05,6.65
2015,1,3,15,34.825,0.07,5.75
2015,1,3,16,35.7,0.06,6.56666666666667
2015,1,3,17,36.25,0.12,4.925
2015,1,3,18,37,0.06,5.76666666666667
2015,1,3,19,38.2666666666667,0.12,5.8
2015,1,3,20,39.6,0.03,6.9
2015,1,3,21,39.9,0.06,7.33333333333333
2015,1,3,22,41,0.05,6.35
2015,1,3,23,41.3666666666667,0.02,7.7
2015,1,4,0,42.1,0.16,5
2015,1,4,1,43,0.02,4.05
2015,1,4,2,43,0.01,3.86666666666667
2015,1,4,3,42.05,0,NA
2015,1,4,4,41.88,0,3.5
2015,1,4,5,44.275,0.01,5.2
2015,1,4,6,45,0,5.8
2015,1,4,7,44.1,0.04,8.1
2015,1,4,8,45,0,5.8
2015,1,4,9,45.6666666666667,0,4.6
2015,1,4,10,46.9,0.01,5.75
2015,1,4,11,50,0,8.1
2015,1,4,12,50,0,8.06666666666667
2015,1,4,13,50,0,4.6
2015,1,4,14,51.55,0,5.8
2015,1,4,15,53.55,0,8.1
2015,1,4,16,55,0,6.9
2015,1,4,17,55,0,4.6
2015,1,4,18,55.3,0,6.13333333333333
2015,1,4,19,53.1,0.01,5.8
2015,1,4,20,53.1,0.05,5.75
2015,1,4,21,52,0.01,8.1
2015,1,4,22,51.1,0,13.8
2015,1,4,23,50,0,18.4
2015,1,5,0,46.9,0,10.4
2015,1,5,1,46,0,NA
2015,1,5,2,44.1,0,10.4
2015,1,5,3,43,0,12.7
2015,1,5,4,42.1,0,9.2
2015,1,5,5,41,0,16.1
2015,1,5,6,41,0,12.7
2015,1,5,7,39,0,15
2015,1,5,8,39,0,13.8
2015,1,5,9,37.9,0,6.9
2015,1,5,10,36,0,16.1
2015,1,5,11,36,0,6.9
2015,1,5,12,36,0,9.2
2015,1,5,13,36,0,NA
2015,1,5,14,34,0,6.9
2015,1,5,15,33.1,0,15
2015,1,5,16,32,0,10.4
2015,1,5,17,30,0,13.8
2015,1,5,18,28.9,0,9.2
2015,1,5,19,27,0,11.5
2015,1,5,20,25,0,3.5
2015,1,5,21,23,0,5.8
2015,1,5,22,21.9,0,8.1
2015,1,5,23,21.9,0,6.9
2015,1,6,0,21,0,10.4
2015,1,6,1,19.9,0,3.5
2015,1,6,2,19.9,0,6.9
2015,1,6,3,19.9,0,6.9
2015,1,6,4,19.9,0,4.6
2015,1,6,5,19,0,NA
2015,1,6,6,19.9,0,9.2
2015,1,6,7,19.9,0,3.5
2015,1,6,8,19,0,NA
2015,1,6,9,19,0.02,NA
2015,1,6,10,19.675,0.02,NA
2015,1,6,11,19.9,0.01,6.93333333333333
2015,1,6,12,20.6333333333333,0,6.35
2015,1,6,13,21,0,7.7
2015,1,6,14,21.3,0,5.75
2015,1,6,15,21,0,3.5
2015,1,6,16,21,0,4.6
2015,1,6,17,21.1,0,NA
2015,1,6,18,21,0,5.2
2015,1,6,19,21,0,8.1
2015,1,6,20,21,0,3.5
2015,1,6,21,21,0,NA
2015,1,6,22,21,0,9.2
2015,1,6,23,19.9,0,3.5
2015,1,7,0,19.9,0,4.6
2015,1,7,1,19.9,0,NA
2015,1,7,2,19.9,0,6.9
2015,1,7,3,21,0,6.9
2015,1,7,4,21.9,0,9.2
2015,1,7,5,21,0,NA
2015,1,7,6,21,0,4.6
2015,1,7,7,21,0,13.8
2015,1,7,8,21,0,13.8
2015,1,7,9,21.9,0,16.1
2015,1,7,10,23,0,13.8
2015,1,7,11,23,0,16.1
2015,1,7,12,21.9,0,8.1
2015,1,7,13,23,0,16.1
2015,1,7,14,21.9,0,11.5
2015,1,7,15,21,0,17.3
2015,1,7,16,19,0,18.4
2015,1,7,17,17.1,0,16.1
2015,1,7,18,15.1,0,11.5
2015,1,7,19,12,0,20.7
2015,1,7,20,10.9,0,13.8
2015,1,7,21,10,0,13.8
2015,1,7,22,10,0,12.7
2015,1,7,23,9,0,12.7
2015,1,8,0,9,0,9.2
2015,1,8,1,8.1,0,11.5
2015,1,8,2,8.1,0,13.8
2015,1,8,3,8.1,0,10.4
2015,1,8,4,8.1,0,13.8
2015,1,8,5,9,0,9.2
2015,1,8,6,9,0,11.5
2015,1,8,7,9,0,5.8
2015,1,8,8,10.9,0,6.9
2015,1,8,9,12.9,0,9.2
2015,1,8,10,16,0,4.6
2015,1,8,11,18,0,NA
2015,1,8,12,19.9,0,6.9
2015,1,8,13,19.9,0,8.1
2015,1,8,14,19.9,0,6.9
2015,1,8,15,19.9,0,4.6
2015,1,8,16,19,0,6.9
2015,1,8,17,18,0,NA
2015,1,8,18,18,0,10.4
2015,1,8,19,17.1,0,11.5
2015,1,8,20,16,0,10.4
2015,1,8,21,17.1,0,10.4
2015,1,8,22,18,0,5.8
2015,1,8,23,19,0,5.8
2015,1,9,0,19.9,0,8.1
2015,1,9,1,21.9,0,9.2
2015,1,9,2,23,0,NA
2015,1,9,3,24.1,0,3.5
2015,1,9,4,25,0,9.2
2015,1,9,5,25,0,16.1
2015,1,9,6,24.45,0,6.9
2015,1,9,7,22.78,0.03,6.48
2015,1,9,8,23,0.04,10.38
2015,1,9,9,24.55,0,8.65
2015,1,9,10,26.1,0,4.6
2015,1,9,11,28.9,0,9.2
2015,1,9,12,30.9,0,8.1
2015,1,9,13,33.1,0,4.6
2015,1,9,14,32,0,8.1
2015,1,9,15,32,0,8.1
2015,1,9,16,30.9,0,8.1
2015,1,9,17,30.9,0,4.6
2015,1,9,18,30,0,NA
2015,1,9,19,28.9,0,11.5
2015,1,9,20,27,0,17.3
2015,1,9,21,26.1,0,NA
2015,1,9,22,25,0,6.9
2015,1,9,23,23,0,11.5
2015,1,10,0,23,0,9.2
2015,1,10,1,21.9,0,8.1
2015,1,10,2,19.9,0,4.6
2015,1,10,3,19.9,0,9.2
2015,1,10,4,19,0,8.1
2015,1,10,5,18,0,10.4
2015,1,10,6,17.1,0,9.2
2015,1,10,7,16,0,11.5
2015,1,10,8,16,0,5.8
2015,1,10,9,17.1,0,8.1
2015,1,10,10,18,0,9.2
2015,1,10,11,19,0,9.2
2015,1,10,12,19.9,0,10.4
2015,1,10,13,21.9,0,6.9
2015,1,10,14,23,0,3.5
2015,1,10,15,23,0,5.8
2015,1,10,16,21.9,0,8.1
2015,1,10,17,21,0,NA
2015,1,10,18,19.9,0,5.8
2015,1,10,19,19.9,0,10.4
2015,1,10,20,19.9,0,8.1
2015,1,10,21,19,0,6.9
2015,1,10,22,19,0,8.1
2015,1,10,23,19,0,9.2
2015,1,11,0,18,0,5.8
2015,1,11,1,19,0,3.5
2015,1,11,2,19.9,0,5.8
2015,1,11,3,19.9,0,8.1
2015,1,11,4,19.9,0,4.6
2015,1,11,5,21,0,5.8
2015,1,11,6,21.9,0,4.6
2015,1,11,7,21.9,0,3.5
2015,1,11,8,24.1,0,NA
2015,1,11,9,27,0,4.6
2015,1,11,10,28,0,6.9
2015,1,11,11,30,0,5.8
2015,1,11,12,30.9,0,5.8
2015,1,11,13,33.1,0,5.8
2015,1,11,14,36,0,9.2
2015,1,11,15,37,0,3.5
2015,1,11,16,37,0,11.5
2015,1,11,17,37,0,5.8
2015,1,11,18,37,0,8.1
2015,1,11,19,37,0,NA
2015,1,11,20,37,0,10.4
2015,1,11,21,37,0,6.9
2015,1,11,22,37,0,5.8
2015,1,11,23,37,0,6.9
2015,1,12,0,37,0,6.9
2015,1,12,1,37,0,6.9
2015,1,12,2,37,0,NA
2015,1,12,3,36,0,3.5
2015,1,12,4,36,0,5.8
2015,1,12,5,37,0.01,9.2
2015,1,12,6,36,0,3.5
2015,1,12,7,37,0,4.05
2015,1,12,8,35.1,0.01,3.5
2015,1,12,9,35.1,0.02,3.5
2015,1,12,10,36.6666666666667,0.04,4.6
2015,1,12,11,37,0.03,3.5
2015,1,12,12,37.325,0.06,4.23333333333333
2015,1,12,13,36,0.06,5.2
2015,1,12,14,37.6,0.06,4.6
2015,1,12,15,37.75,0.06,4.325
2015,1,12,16,37.45,0,3.5
2015,1,12,17,37.9,0,3.5
2015,1,12,18,37.9,0,6.9
2015,1,12,19,37.9,0,4.6
2015,1,12,20,37.9,0,8.1
2015,1,12,21,37,0.01,6.9
2015,1,12,22,37,0,7.5
2015,1,12,23,36,0,6.9
2015,1,13,0,36,0,5.8
2015,1,13,1,36,0,7.5
2015,1,13,2,35.55,0,7.5
2015,1,13,3,35.1,0,5.8
2015,1,13,4,35.1,0,6.9
2015,1,13,5,33.1,0,8.1
2015,1,13,6,30.9,0,5.8
2015,1,13,7,29.45,0,10.95
2015,1,13,8,27,0,8.1
2015,1,13,9,25,0,16.1
2015,1,13,10,24.1,0,12.7
2015,1,13,11,24.1,0,10.4
2015,1,13,12,25,0,NA
2015,1,13,13,24.1,0,NA
2015,1,13,14,23,0,9.2
2015,1,13,15,21.9,0,9.2
2015,1,13,16,21,0,9.2
2015,1,13,17,19.9,0,13.8
2015,1,13,18,19,0,6.9
2015,1,13,19,19,0,8.1
2015,1,13,20,19,0,8.1
2015,1,13,21,18,0,6.9
2015,1,13,22,17.1,0,6.9
2015,1,13,23,17.1,0,8.1
2015,1,14,0,17.1,0,5.8
2015,1,14,1,17.1,0,9.2
2015,1,14,2,18,0,8.1
2015,1,14,3,17.1,0,9.2
2015,1,14,4,18,0,5.8
2015,1,14,5,18,0,7.3
2015,1,14,6,18,0,6.9
2015,1,14,7,18.9666666666667,0,6.16666666666667
2015,1,14,8,20.2666666666667,0,6.16666666666667
2015,1,14,9,23,0,6.9
2015,1,14,10,25,0,5.8
2015,1,14,11,27.0333333333333,0,6.9
2015,1,14,12,29,0,12.1
2015,1,14,13,30.9,0,9.2
2015,1,14,14,30.9,0,6.9
2015,1,14,15,32,0,9.2
2015,1,14,16,30.9,0,4.65
2015,1,14,17,30.9,0,5.8
2015,1,14,18,30.9,0,4.6
2015,1,14,19,30.9,0,5.8
2015,1,14,20,30.9,0,6.9
2015,1,14,21,30,0,NA
2015,1,14,22,30,0,NA
2015,1,14,23,28.9,0,4.6
2015,1,15,0,28,0,NA
2015,1,15,1,28,0,NA
2015,1,15,2,27,0,3.5
2015,1,15,3,27,0,5.8
2015,1,15,4,27,0,3.5
2015,1,15,5,26.1,0,5.8
2015,1,15,6,25,0,NA
2015,1,15,7,25,0,4.6
2015,1,15,8,26.1,0,6.9
2015,1,15,9,27,0,4.6
2015,1,15,10,28,0,5.8
2015,1,15,11,30,0,6.9
2015,1,15,12,32,0,4.6
2015,1,15,13,34,0,NA
2015,1,15,14,34,0,4.6
2015,1,15,15,34,0,3.5
2015,1,15,16,33.1,0,9.2
2015,1,15,17,33.1,0,4.6
2015,1,15,18,33.1,0,NA
2015,1,15,19,33.1,0,9.2
2015,1,15,20,32,0,4.6
2015,1,15,21,32,0,4.6
2015,1,15,22,30.9,0,5.8
2015,1,15,23,30.9,0,4.6
2015,1,16,0,32,0,NA
2015,1,16,1,30.9,0,8.1
2015,1,16,2,30.9,0,8.1
2015,1,16,3,30.9,0,8.1
2015,1,16,4,30.9,0,8.1
2015,1,16,5,30.9,0,8.1
2015,1,16,6,30.9,0,5.8
2015,1,16,7,30.9,0,10.4
2015,1,16,8,33.1,0,5.8
2015,1,16,9,35.1,0,10.4
2015,1,16,10,37,0,6.9
2015,1,16,11,39,0,NA
2015,1,16,12,42.1,0,11.5
2015,1,16,13,43,0,15
2015,1,16,14,39,0,10.4
2015,1,16,15,36,0,5.8
2015,1,16,16,33.1,0,15
2015,1,16,17,30,0,8.1
2015,1,16,18,28,0,10.4
2015,1,16,19,26.1,0,11.5
2015,1,16,20,24.1,0,18.4
2015,1,16,21,21.9,0,10.4
2015,1,16,22,19.9,0,9.2
2015,1,16,23,19.9,0,11.5
2015,1,17,0,19,0,10.4
2015,1,17,1,19,0,3.5
2015,1,17,2,18,0,4.6
2015,1,17,3,18,0,6.9
2015,1,17,4,18,0,10.4
2015,1,17,5,18,0,8.1
2015,1,17,6,17.1,0,5.8
2015,1,17,7,17.1,0,6.9
2015,1,17,8,17.1,0,3.5
2015,1,17,9,19.9,0,4.6
2015,1,17,10,21,0,3.5
2015,1,17,11,24.1,0,5.8
2015,1,17,12,26.1,0,6.9
2015,1,17,13,27,0,4.6
2015,1,17,14,28.9,0,6.9
2015,1,17,15,28.9,0,4.6
2015,1,17,16,28,0,6.9
2015,1,17,17,28,0,9.2
2015,1,17,18,28.9,0,6.9
2015,1,17,19,30,0,3.5
2015,1,17,20,30.9,0,5.8
2015,1,17,21,30,0,3.5
2015,1,17,22,30.9,0,6.9
2015,1,17,23,30.9,0,NA
2015,1,18,0,33.1,0,3.5
2015,1,18,1,34,0,6.9
2015,1,18,2,33.1,0,NA
2015,1,18,3,34,0,4.6
2015,1,18,4,35.1,0,3.5
2015,1,18,5,35.1,0,3.5
2015,1,18,6,34,0,5.2
2015,1,18,7,33.1,0.02,5.8
2015,1,18,8,33.9333333333333,0.07,4.05
2015,1,18,9,34.7333333333333,0.1,4.23333333333333
2015,1,18,10,36,0.15,4.6
2015,1,18,11,36,0.28,3.5
2015,1,18,12,36.6666666666667,0.24,3.5
2015,1,18,13,37.45,0.22,5.2
2015,1,18,14,39.3,0.29,3.86666666666667
2015,1,18,15,39.225,0.33,3.5
2015,1,18,16,41,0.16,5
2015,1,18,17,41.7333333333333,0.14,5.2
2015,1,18,18,41.66,0.08,3.5
2015,1,18,19,41,0,3.5
2015,1,18,20,41,0.01,4.63333333333333
2015,1,18,21,41,0.01,6.9
2015,1,18,22,39.9,0,5.8
2015,1,18,23,39,0,5.8
2015,1,19,0,37.9,0,6.9
2015,1,19,1,37,0,6.9
2015,1,19,2,37,0,4.6
2015,1,19,3,37,0,6.9
2015,1,19,4,37,0,5.8
2015,1,19,5,37,0,4.6
2015,1,19,6,37,0,NA
2015,1,19,7,37,0,4.6
2015,1,19,8,37.9,0,6.9
2015,1,19,9,39,0,8.1
2015,1,19,10,39.9,0,10.4
2015,1,19,11,41,0,12.7
2015,1,19,12,41,0,5.8
2015,1,19,13,39.9,0,10.4
2015,1,19,14,41,0,10.4
2015,1,19,15,41,0,10.4
2015,1,19,16,39.9,0,8.1
2015,1,19,17,39.9,0,10.4
2015,1,19,18,39.9,0,8.1
2015,1,19,19,39,0,6.9
2015,1,19,20,39,0,6.9
2015,1,19,21,39,0,6.9
2015,1,19,22,39,0,6.9
2015,1,19,23,39,0,4.6
2015,1,20,0,37.9,0,5.8
2015,1,20,1,37.9,0,3.5
2015,1,20,2,37,0,4.6
2015,1,20,3,37,0,4.6
2015,1,20,4,36,0,9.2
2015,1,20,5,35.1,0,5.8
2015,1,20,6,34,0,4.6
2015,1,20,7,34,0,8.1
2015,1,20,8,35.1,0,4.6
2015,1,20,9,35.1,0,6.9
2015,1,20,10,37,0,5.8
2015,1,20,11,37,0,5.8
2015,1,20,12,39,0,3.5
2015,1,20,13,39,0,5.8
2015,1,20,14,39.9,0,6.9
2015,1,20,15,39.9,0,5.8
2015,1,20,16,39,0,5.8
2015,1,20,17,37.9,0,4.6
2015,1,20,18,37.9,0,NA
2015,1,20,19,37,0,5.8
2015,1,20,20,36,0,8.1
2015,1,20,21,35.1,0,4.6
2015,1,20,22,33.1,0,6.9
2015,1,20,23,32,0,3.5
2015,1,21,0,30.9,0,4.6
2015,1,21,1,30,0,6.9
2015,1,21,2,28.9,0,6.9
2015,1,21,3,28,0,5.8
2015,1,21,4,27,0,5.8
2015,1,21,5,26.1,0,3.5
2015,1,21,6,25,0,6.9
2015,1,21,7,26.1,0,4.6
2015,1,21,8,27,0,5.8
2015,1,21,9,28.9,0,3.5
2015,1,21,10,28.9,0,4.6
2015,1,21,11,32,0,4.6
2015,1,21,12,35.1,0,NA
2015,1,21,13,35.1,0,4.6
2015,1,21,14,35.1,0,4.6
2015,1,21,15,35.1,0,3.5
2015,1,21,16,34,0,3.5
2015,1,21,17,34,0,3.5
2015,1,21,18,34,0,4.6
2015,1,21,19,35.1,0,NA
2015,1,21,20,34,0,6.9
2015,1,21,21,34,0,NA
2015,1,21,22,33.1,0,5.8
2015,1,21,23,34,0,3.5
2015,1,22,0,33.1,0,NA
2015,1,22,1,34,0,3.5
2015,1,22,2,33.7,0,4.6
2015,1,22,3,32,0,3.5
2015,1,22,4,32,0,4.6
2015,1,22,5,31.725,0,NA
2015,1,22,6,31.56,0,3.5
2015,1,22,7,30.9,0,3.5
2015,1,22,8,32,0,4.6
2015,1,22,9,31.45,0,5.2
2015,1,22,10,33.1,0,NA
2015,1,22,11,35.1,0,9.2
2015,1,22,12,36,0,8.1
2015,1,22,13,37.9,0,NA
2015,1,22,14,39,0,8.1
2015,1,22,15,39,0,5.8
2015,1,22,16,37.9,0,5.8
2015,1,22,17,37.9,0,5.8
2015,1,22,18,37,0,6.9
2015,1,22,19,35.1,0,8.1
2015,1,22,20,34,0,10.4
2015,1,22,21,33.1,0,9.2
2015,1,22,22,32,0,10.4
2015,1,22,23,30.9,0,8.1
2015,1,23,0,30.9,0,4.6
2015,1,23,1,30.9,0,6.9
2015,1,23,2,30,0,4.6
2015,1,23,3,28.9,0,4.6
2015,1,23,4,28,0,8.1
2015,1,23,5,28,0,4.6
2015,1,23,6,28,0,4.6
2015,1,23,7,28,0,9.2
2015,1,23,8,28.9,0,6.9
2015,1,23,9,30,0,3.5
2015,1,23,10,30.9,0,NA
2015,1,23,11,33.1,0,4.6
2015,1,23,12,36,0,NA
2015,1,23,13,37.9,0,NA
2015,1,23,14,37.9,0,8.1
2015,1,23,15,39,0,4.6
2015,1,23,16,37.9,0,5.8
2015,1,23,17,37.9,0,5.8
2015,1,23,18,37,0,5.8
2015,1,23,19,37,0,5.8
2015,1,23,20,37,0,4.6
2015,1,23,21,37,0,6.9
2015,1,23,22,37,0,9.2
2015,1,23,23,37,0,4.6
2015,1,24,0,34.275,0.01,4.05
2015,1,24,1,34.05,0.04,5.5
2015,1,24,2,33.1,0.19,3.5
2015,1,24,3,33.1,0.13,4.6
2015,1,24,4,33.1,0.09,3.86666666666667
2015,1,24,5,33.1,0.11,4.63333333333333
2015,1,24,6,33.1,0.09,5.4
2015,1,24,7,33.1,0.01,6.35
2015,1,24,8,33.55,0.01,6.95
2015,1,24,9,34,0.02,5.8
2015,1,24,10,35.1,0.01,6.9
2015,1,24,11,35.1,0,6.35
2015,1,24,12,35.1,0,5.76666666666667
2015,1,24,13,35.4,0,9.8
2015,1,24,14,37,0,3.5
2015,1,24,15,36.3333333333333,0,5.76666666666667
2015,1,24,16,36.5,0,5.2
2015,1,24,17,37.9,0.01,8.1
2015,1,24,18,37.9,0,6.9
2015,1,24,19,37.9,0,6.9
2015,1,24,20,37.9,0,8.1
2015,1,24,21,36,0,6.9
2015,1,24,22,36,0,8.1
2015,1,24,23,36,0,9.2
2015,1,25,0,37,0,11.5
2015,1,25,1,37,0,6.9
2015,1,25,2,37,0,4.6
2015,1,25,3,36,0,6.9
2015,1,25,4,34,0,5.8
2015,1,25,5,35.1,0,5.8
2015,1,25,6,36,0,11.5
2015,1,25,7,36,0,8.1
2015,1,25,8,37,0,6.9
2015,1,25,9,39,0,4.6
2015,1,25,10,41,0,6.9
2015,1,25,11,41,0,3.5
2015,1,25,12,42.1,0,5.8
2015,1,25,13,42.1,0,8.1
2015,1,25,14,42.1,0,10.4
2015,1,25,15,41,0,5.8
2015,1,25,16,37.9,0,NA
2015,1,25,17,37,0,4.6
2015,1,25,18,36,0,3.5
2015,1,25,19,35.1,0,3.5
2015,1,25,20,34,0,4.6
2015,1,25,21,32,0,3.5
2015,1,25,22,32,0,12.7
2015,1,25,23,30.9,0,5.8
2015,1,26,0,28.9,0,5.8
2015,1,26,1,28,0,5.8
2015,1,26,2,26.1,0,11.5
2015,1,26,3,26.1,0,4.6
2015,1,26,4,25,0,11.5
2015,1,26,5,24.1,0,12.7
2015,1,26,6,24.1,0,13.8
2015,1,26,7,24.4,0,13.4666666666667
2015,1,26,8,24.3333333333333,0,10
2015,1,26,9,24.1,0.01,16.1
2015,1,26,10,24.1,0,16.425
2015,1,26,11,22.4,0.01,15
2015,1,26,12,23,0,11.9
2015,1,26,13,23,0.03,16.9
2015,1,26,14,23.7333333333333,0.08,13.8333333333333
2015,1,26,15,24.1,0.13,11.5
2015,1,26,16,25,0.11,15
2015,1,26,17,26.1,0.03,16.5333333333333
2015,1,26,18,27,0.01,15.825
2015,1,26,19,26.9,0,16.975
2015,1,26,20,27,0,12.1
2015,1,26,21,26.1,0.01,14.4
2015,1,26,22,26.1,0.02,15
2015,1,26,23,25,0.03,12.95
2015,1,27,0,24.1,0.08,9.8
2015,1,27,1,23,0.11,16.1
2015,1,27,2,22.275,0.03,9.525
2015,1,27,3,21.45,0.05,11.5
2015,1,27,4,21.0666666666667,0.03,7.33333333333333
2015,1,27,5,21,0.01,8.65
2015,1,27,6,21.9,0,NA
2015,1,27,7,23,0,6.9
2015,1,27,8,23,0,8.1
2015,1,27,9,23,0,6.56666666666667
2015,1,27,10,24.9,0,8.65
2015,1,27,11,26.5666666666667,0,11.5333333333333
2015,1,27,12,26.1,0,5.8
2015,1,27,13,28,0,6.9
2015,1,27,14,28.9,0,8.1
2015,1,27,15,30,0,6.9
2015,1,27,16,26.1,0,9.2
2015,1,27,17,26.1,0,4.6
2015,1,27,18,26.1,0,4.6
2015,1,27,19,26.1,0,6.9
2015,1,27,20,24.1,0,11.5
2015,1,27,21,21.9,0,8.1
2015,1,27,22,21,0,10.4
2015,1,27,23,19.9,0,8.1
2015,1,28,0,18,0,4.6
2015,1,28,1,18,0,10.4
2015,1,28,2,17.1,0,6.9
2015,1,28,3,17.1,0,8.1
2015,1,28,4,17.1,0,11.5
2015,1,28,5,17.1,0,8.1
2015,1,28,6,17.1,0,9.2
2015,1,28,7,18,0,6.9
2015,1,28,8,19,0,12.7
2015,1,28,9,21,0,10.4
2015,1,28,10,24.1,0,9.2
2015,1,28,11,27,0,12.7
2015,1,28,12,30,0,13.8
2015,1,28,13,30.9,0,6.9
2015,1,28,14,33.1,0,8.1
2015,1,28,15,33.1,0,10.4
2015,1,28,16,33.1,0,5.8
2015,1,28,17,32,0,3.5
2015,1,28,18,30.9,0,8.1
2015,1,28,19,30,0,4.6
2015,1,28,20,28,0,6.9
2015,1,28,21,28,0,3.5
2015,1,28,22,26.1,0,3.5
2015,1,28,23,25,0,NA
2015,1,29,0,24.1,0,NA
2015,1,29,1,23,0,3.5
2015,1,29,2,21,0,4.6
2015,1,29,3,21,0,4.6
2015,1,29,4,21,0,4.6
2015,1,29,5,19.9,0,NA
2015,1,29,6,19.9,0,3.5
2015,1,29,7,19,0,4.6
2015,1,29,8,21.9,0,NA
2015,1,29,9,27,0,4.6
2015,1,29,10,28.9,0,3.5
2015,1,29,11,30.9,0,3.5
2015,1,29,12,32,0,NA
2015,1,29,13,33.1,0,4.6
2015,1,29,14,30.9,0,4.6
2015,1,29,15,30,0,NA
2015,1,29,16,30.9,0,5.8
2015,1,29,17,32,0,3.5
2015,1,29,18,34,0,NA
2015,1,29,19,35.1,0,11.5
2015,1,29,20,35.1,0,3.5
2015,1,29,21,35.1,0,8.1
2015,1,29,22,35.1,0,3.5
2015,1,29,23,33.05,0.01,4.6
2015,1,30,0,32,0.03,5.8
2015,1,30,1,33.2166666666667,0.02,6.35
2015,1,30,2,33.9,0.01,4.05
2015,1,30,3,37,0,NA
2015,1,30,4,35.1,0,3.5
2015,1,30,5,35.1,0,3.5
2015,1,30,6,33.1,0,6.9
2015,1,30,7,32,0,6.9
2015,1,30,8,32,0.01,7.7
2015,1,30,9,32,0,5.76666666666667
2015,1,30,10,34,0,8.1
2015,1,30,11,36.5,0,12.7
2015,1,30,12,36.95,0,13.8
2015,1,30,13,37,0,12.7
2015,1,30,14,37,0,15
2015,1,30,15,36,0,16.1
2015,1,30,16,35.1,0,12.7
2015,1,30,17,32,0,17.3
2015,1,30,18,28,0,15
2015,1,30,19,25,0,13.8
2015,1,30,20,21.9,0,18.4
2015,1,30,21,21,0,16.1
2015,1,30,22,19.9,0,15
2015,1,30,23,19,0,17.3
2015,1,31,0,18,0,19.6
2015,1,31,1,18,0,18.4
2015,1,31,2,17.1,0,18.4
2015,1,31,3,16,0,13.8
2015,1,31,4,15.1,0,18.4
2015,1,31,5,14,0,15
2015,1,31,6,12.9,0,10.4
2015,1,31,7,12.9,0,15
2015,1,31,8,12.9,0,17.3
2015,1,31,9,15.1,0,12.7
2015,1,31,10,18,0,13.8
2015,1,31,11,21,0,10.4
2015,1,31,12,23,0,5.8
2015,1,31,13,25,0,5.8
2015,1,31,14,26.1,0,11.5
2015,1,31,15,26.1,0,9.2
2015,1,31,16,25,0,17.3
2015,1,31,17,24.1,0,6.9
2015,1,31,18,23,0,6.9
2015,1,31,19,21.9,0,10.4
2015,1,31,20,21.9,0,6.9
2015,1,31,21,21,0,5.8
2015,1,31,22,19.9,0,NA
2015,1,31,23,19.9,0,NA
2015,2,1,0,19.9,0,NA
2015,2,1,1,21,0,3.5
2015,2,1,2,21.9,0,3.5
2015,2,1,3,23,0,3.5
2015,2,1,4,24.1,0,NA
2015,2,1,5,24.1,0,8.1
2015,2,1,6,24.1,0,NA
2015,2,1,7,26.1,0,3.5
2015,2,1,8,28,0,NA
2015,2,1,9,30.9,0,4.6
2015,2,1,10,34,0,4.6
2015,2,1,11,34,0,3.5
2015,2,1,12,36,0,4.6
2015,2,1,13,35.1,0,4.6
2015,2,1,14,35.1,0,6.9
2015,2,1,15,35.1,0,3.5
2015,2,1,16,35.1,0,3.5
2015,2,1,17,35.1,0,NA
2015,2,1,18,36,0,3.5
2015,2,1,19,35.1,0,4.6
2015,2,1,20,35.1,0,4.6
2015,2,1,21,33.775,0,4.9
2015,2,1,22,32.88,0.02,4.6
2015,2,1,23,33.1,0.01,6.95
2015,2,2,0,33.1,0.02,5.2
2015,2,2,1,33.1,0.06,5.76666666666667
2015,2,2,2,33.1,0.1,11.5
2015,2,2,3,33.1,0.11,8.1
2015,2,2,4,33.1,0.13,9.8
2015,2,2,5,32,0.14,10.4
2015,2,2,6,31.725,0.12,15.275
